0,0.46953125,0.2906000018119812,-0.5885416666666666
1,0.4671875,0.27969998121261597,-0.4739583333333333
2,0.0035185280721634626,-0.6134254336357117,-0.3248806297779083
3,0.4375,0.27730000019073486,-0.4166666666666667
4,-0.10764151066541672,-0.545317530632019,-0.04141460731625557
5,-0.2900836765766144,-0.5989910364151001,-0.10985751450061798
6,-0.38860613107681274,-0.8066795468330383,-0.20662930607795715
7,0.49765625,0.2708999812602997,-0.42604166666666665
8,0.1940658986568451,-0.42177411913871765,-0.12327070534229279
9,0.35742712020874023,-0.27188432216644287,-0.1413603127002716
10,0.5390045046806335,-0.1021023765206337,-0.1428004950284958
11,-0.09032431989908218,-0.002496453234925866,-0.0166917834430933
12,-0.08782760798931122,0.2480296641588211,-0.10108163207769394
13,-0.1464390605688095,0.5874394178390503,0.09752592444419861
14,0.09407022595405579,-0.0022926952224224806,0.018573801964521408
15,0.13987070322036743,0.35755136609077454,-0.06621801853179932
16,0.17893074452877045,0.6627324223518372,0.1056322380900383
17,0.4671875,0.2724999785423279,-0.421875
